location,timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,rainfall,pressure,aqi,day,month,hour,season,location_encoded,aqi_lag1,aqi_lag24,pm25_rolling7,target_24h,target_48h,target_72h,target_7d
Delhi,2024-01-31 05:00:00,112.64,198.84,47.35,15.96,0.39,7.8,28.8,21.0,12.9,0.0,1004.3,256,31,1,5,1,2,284.0,334.0,108.12714285714286,137.0,335.0,317.0,365.0
Bengaluru,2024-01-31 06:00:00,120.74,196.66,59.93,24.88,1.69,26.6,33.5,38.2,0.5,0.0,1011.1,269,31,1,6,1,5,256.0,200.0,108.55857142857144,180.0,312.0,253.0,373.0
Delhi,2024-01-31 07:00:00,133.9,197.15,49.5,17.57,0.74,30.02,22.3,46.4,7.3,3.0,1014.4,284,31,1,7,1,2,269.0,149.0,108.78571428571429,151.0,134.0,264.0,315.0
Mumbai,2024-01-31 08:00:00,98.41,148.35,45.4,11.9,1.4,54.67,23.6,40.7,4.4,3.0,1017.9,213,31,1,8,1,4,284.0,141.0,115.4742857142857,185.0,208.0,360.0,248.0
Bengaluru,2024-01-31 09:00:00,88.87,131.48,34.06,28.97,1.24,40.75,22.3,82.2,2.7,0.0,1022.5,189,31,1,9,1,5,213.0,298.0,118.73142857142857,348.0,245.0,215.0,290.0
Mumbai,2024-01-31 10:00:00,127.83,191.59,49.15,28.52,1.73,42.82,24.7,78.1,3.9,0.0,1009.3,274,31,1,10,1,4,189.0,161.0,115.60285714285715,189.0,266.0,282.0,354.0
Bhopal,2024-01-31 11:00:00,80.87,123.12,59.81,21.09,1.51,54.54,37.0,67.5,8.7,3.0,1008.3,183,31,1,11,1,1,274.0,416.0,109.03714285714285,486.0,312.0,231.0,190.0
Mumbai,2024-01-31 12:00:00,136.33,221.13,29.71,11.16,2.07,36.65,31.0,47.8,8.8,0.0,1010.5,292,31,1,12,1,4,183.0,89.0,112.42142857142858,314.0,287.0,232.0,294.0
Delhi,2024-01-31 13:00:00,51.9,84.86,49.4,11.39,1.1,48.56,19.1,79.4,12.2,0.0,1006.3,123,31,1,13,1,2,292.0,404.0,102.58714285714287,290.0,154.0,233.0,233.0
Delhi,2024-01-31 14:00:00,161.17,253.13,51.73,20.75,1.75,47.57,22.8,32.6,7.5,0.0,1007.8,347,31,1,14,1,2,123.0,279.0,106.48285714285714,191.0,299.0,288.0,264.0
Indore,2024-01-31 15:00:00,138.9,228.66,36.51,16.5,1.48,19.99,29.6,92.3,1.9,0.0,1007.8,301,31,1,15,1,3,347.0,254.0,112.26714285714286,316.0,324.0,222.0,371.0
Pune,2024-01-31 16:00:00,130.24,186.59,38.59,17.61,0.58,58.62,20.7,47.0,6.7,0.0,1014.0,271,31,1,16,1,6,301.0,212.0,118.17714285714285,229.0,299.0,360.0,290.0
Bhopal,2024-01-31 17:00:00,159.31,228.62,51.69,27.15,0.94,18.12,21.9,53.8,3.1,3.0,1007.0,333,31,1,17,1,1,271.0,289.0,122.67428571428572,259.0,343.0,176.0,262.0
Delhi,2024-01-31 18:00:00,186.62,274.09,29.87,25.13,1.33,50.84,36.4,51.1,3.6,0.0,1016.9,384,31,1,18,1,2,333.0,254.0,137.78142857142856,470.0,346.0,249.0,152.0
Bengaluru,2024-01-31 19:00:00,160.57,258.08,53.6,29.65,1.96,16.76,22.7,40.8,9.4,15.0,1018.9,349,31,1,19,1,5,384.0,372.0,141.24428571428572,270.0,302.0,218.0,332.0
Delhi,2024-01-31 20:00:00,46.37,68.88,33.67,13.07,1.63,46.42,33.7,88.8,8.1,15.0,1005.2,104,31,1,20,1,2,349.0,273.0,140.4542857142857,347.0,255.0,374.0,314.0
Bengaluru,2024-01-31 21:00:00,68.82,104.14,65.01,17.6,0.82,64.07,35.8,70.6,9.4,0.0,1004.2,159,31,1,21,1,5,104.0,266.0,127.26142857142858,193.0,118.0,269.0,435.0
Bhopal,2024-01-31 22:00:00,95.01,148.22,85.41,25.31,1.33,35.02,21.9,77.4,6.4,0.0,1008.8,221,31,1,22,1,1,159.0,245.0,120.99142857142859,254.0,302.0,365.0,231.0
Pune,2024-01-31 23:00:00,121.04,208.77,34.23,23.14,2.41,34.41,20.8,38.4,10.0,0.0,1009.6,268,31,1,23,1,6,221.0,260.0,119.67714285714285,419.0,278.0,148.0,287.0
Indore,2024-02-01 00:00:00,140.71,197.77,56.55,30.73,1.46,46.55,25.1,60.9,6.2,15.0,1019.6,296,1,2,0,1,3,268.0,297.0,117.02,220.0,283.0,285.0,288.0
Indore,2024-02-01 01:00:00,90.97,150.99,36.37,22.94,1.24,33.39,19.4,66.3,11.1,15.0,1011.7,202,1,2,1,1,3,296.0,120.0,103.35571428571428,419.0,154.0,345.0,387.0
Mumbai,2024-02-01 02:00:00,127.47,212.56,64.66,32.94,1.65,63.46,27.8,62.3,8.6,15.0,1014.5,287,1,2,2,1,4,202.0,153.0,98.62714285714287,311.0,177.0,269.0,251.0
Delhi,2024-02-01 03:00:00,89.78,154.38,27.76,23.78,1.78,40.69,25.6,39.4,6.8,3.0,1014.5,199,1,2,3,1,2,287.0,315.0,104.82857142857144,215.0,335.0,368.0,298.0
Bhopal,2024-02-01 04:00:00,95.54,169.4,55.69,27.44,1.17,33.52,29.5,75.2,8.2,0.0,1006.7,222,1,2,4,1,1,199.0,284.0,108.64571428571428,327.0,258.0,213.0,312.0
Mumbai,2024-02-01 05:00:00,63.73,89.74,34.03,17.74,1.65,30.44,36.8,59.9,7.4,0.0,1010.5,137,1,2,5,1,4,222.0,256.0,104.17714285714285,335.0,317.0,382.0,289.0
Bhopal,2024-02-01 06:00:00,83.07,121.41,44.69,20.1,1.24,24.94,32.7,42.7,12.6,0.0,1011.9,180,1,2,6,1,1,137.0,269.0,98.75285714285714,312.0,253.0,472.0,227.0
Bhopal,2024-02-01 07:00:00,65.93,115.68,31.5,26.38,1.76,29.21,30.4,28.3,8.3,0.0,1014.3,151,1,2,7,1,1,180.0,284.0,88.07000000000001,134.0,264.0,242.0,274.0
Mumbai,2024-02-01 08:00:00,80.97,128.2,61.16,31.29,1.48,33.09,13.2,67.7,7.5,0.0,1003.4,185,1,2,8,1,4,151.0,213.0,86.64142857142858,208.0,360.0,223.0,340.0
Bhopal,2024-02-01 09:00:00,162.15,263.62,34.61,25.1,1.64,31.17,30.1,97.2,6.7,0.0,1008.4,348,1,2,9,1,1,185.0,189.0,91.5957142857143,245.0,215.0,389.0,174.0
Mumbai,2024-02-01 10:00:00,82.02,136.59,56.83,19.42,1.02,28.79,39.1,41.8,10.2,0.0,1012.1,189,1,2,10,1,4,348.0,274.0,90.48714285714287,266.0,282.0,404.0,262.0
Pune,2024-02-01 11:00:00,225.3,376.61,42.49,29.64,0.99,67.38,8.0,60.7,9.8,0.0,1009.4,486,1,2,11,1,6,189.0,183.0,109.02428571428571,312.0,231.0,215.0,200.0
Delhi,2024-02-01 12:00:00,139.73,247.7,46.17,4.66,1.87,23.58,31.8,75.8,6.6,0.0,1003.6,314,1,2,12,1,2,486.0,292.0,119.88142857142859,287.0,232.0,218.0,381.0
Mumbai,2024-02-01 13:00:00,127.39,229.15,50.36,10.04,1.36,40.05,25.9,37.7,3.8,15.0,1007.7,290,1,2,13,1,4,314.0,123.0,126.21285714285715,154.0,233.0,240.0,139.0
Delhi,2024-02-01 14:00:00,85.67,144.61,35.81,24.77,1.54,46.3,21.1,50.3,4.6,3.0,1003.6,191,1,2,14,1,2,290.0,347.0,129.03285714285713,299.0,288.0,142.0,220.0
Indore,2024-02-01 15:00:00,148.01,224.22,51.37,20.1,1.25,46.82,32.6,44.2,6.9,0.0,1020.3,316,1,2,15,1,3,191.0,301.0,138.60999999999999,324.0,222.0,191.0,293.0
Mumbai,2024-02-01 16:00:00,96.97,169.89,72.49,24.24,1.85,37.18,39.0,73.8,11.8,3.0,1010.1,229,1,2,16,1,4,316.0,271.0,129.29857142857142,299.0,360.0,168.0,382.0
Pune,2024-02-01 17:00:00,124.88,177.29,35.55,20.45,1.1,34.63,32.4,79.2,6.7,15.0,1011.6,259,1,2,17,1,6,229.0,333.0,135.42142857142855,343.0,176.0,204.0,250.0
Indore,2024-02-01 18:00:00,222.4,331.92,66.75,24.0,1.33,44.32,24.4,60.5,5.6,0.0,1006.1,470,1,2,18,1,3,259.0,384.0,135.00714285714284,346.0,249.0,255.0,215.0
Mumbai,2024-02-01 19:00:00,116.16,204.32,71.97,14.3,1.79,41.73,20.4,44.5,1.9,0.0,1013.4,270,1,2,19,1,4,470.0,349.0,131.64000000000001,302.0,218.0,284.0,437.0
Bhopal,2024-02-01 20:00:00,165.97,249.37,34.94,23.99,1.99,34.37,28.0,50.9,12.3,0.0,1016.2,347,1,2,20,1,1,270.0,104.0,137.15142857142857,255.0,374.0,397.0,138.0
Indore,2024-02-01 21:00:00,91.87,136.73,24.72,26.96,1.14,16.13,33.1,47.9,9.3,3.0,1006.5,193,1,2,21,1,3,347.0,159.0,138.03714285714287,118.0,269.0,179.0,73.0
Bengaluru,2024-02-01 22:00:00,118.6,172.59,52.83,28.54,2.38,31.45,24.3,42.4,10.0,15.0,1006.6,254,1,2,22,1,5,193.0,221.0,133.8357142857143,302.0,365.0,368.0,298.0
Bengaluru,2024-02-01 23:00:00,190.83,332.74,39.24,34.09,1.56,21.95,25.0,56.4,10.6,0.0,1009.0,419,1,2,23,1,5,254.0,268.0,147.24428571428572,278.0,148.0,250.0,216.0
Bengaluru,2024-02-02 00:00:00,94.92,151.88,77.9,21.71,0.88,28.66,46.0,67.2,7.0,0.0,1003.6,220,2,2,0,1,5,419.0,296.0,142.96428571428572,283.0,285.0,261.0,175.0
Indore,2024-02-02 01:00:00,192.5,321.46,48.56,21.92,1.58,38.47,34.6,65.8,7.8,0.0,1014.3,419,2,2,1,1,3,220.0,202.0,138.69285714285715,154.0,345.0,317.0,318.0
Delhi,2024-02-02 02:00:00,148.31,221.82,35.16,9.34,1.21,43.02,35.1,57.9,12.3,0.0,1016.6,311,2,2,2,1,2,419.0,287.0,143.28571428571428,177.0,269.0,171.0,293.0
Mumbai,2024-02-02 03:00:00,97.5,166.07,29.65,16.28,1.62,62.93,16.8,58.9,8.1,0.0,1003.4,215,2,2,3,1,4,311.0,199.0,133.50428571428571,335.0,368.0,301.0,215.0
Bhopal,2024-02-02 04:00:00,145.3,247.59,65.44,18.65,1.38,30.48,22.0,56.7,9.4,0.0,1017.3,327,2,2,4,1,1,215.0,222.0,141.13714285714286,258.0,213.0,280.0,142.0
Bhopal,2024-02-02 05:00:00,158.9,242.33,38.86,27.35,1.44,48.84,27.5,37.2,10.3,0.0,1017.3,335,2,2,5,1,1,327.0,137.0,146.8942857142857,317.0,382.0,294.0,354.0
Indore,2024-02-02 06:00:00,144.87,226.62,48.7,15.72,0.94,42.28,20.0,60.6,9.6,0.0,995.0,312,2,2,6,1,3,335.0,180.0,140.32857142857142,253.0,472.0,300.0,306.0
Bengaluru,2024-02-02 07:00:00,57.19,84.86,63.29,25.57,1.9,56.14,38.2,48.7,7.1,0.0,1005.4,134,2,2,7,1,5,312.0,151.0,134.93857142857144,264.0,242.0,454.0,249.0
Pune,2024-02-02 08:00:00,90.91,162.79,40.25,19.99,0.82,46.07,36.9,36.4,7.4,0.0,1008.4,208,2,2,8,1,6,134.0,185.0,120.42571428571429,360.0,223.0,200.0,405.0
Bhopal,2024-02-02 09:00:00,110.1,182.57,47.27,18.76,0.85,23.88,23.3,63.9,10.0,15.0,1015.4,245,2,2,9,1,1,208.0,348.0,114.96714285714287,215.0,389.0,216.0,168.0
Pune,2024-02-02 10:00:00,117.02,207.58,47.73,21.74,1.58,13.88,39.5,48.2,10.0,0.0,1014.6,266,2,2,10,1,6,245.0,189.0,117.75571428571428,282.0,404.0,206.0,134.0
Pune,2024-02-02 11:00:00,144.83,220.33,58.93,17.26,2.2,42.36,27.0,61.6,11.2,15.0,1006.5,312,2,2,11,1,6,266.0,486.0,117.68857142857142,231.0,215.0,215.0,216.0
Bhopal,2024-02-02 12:00:00,127.11,217.71,57.45,17.0,1.22,30.6,45.1,71.6,9.3,0.0,1021.7,287,2,2,12,1,1,312.0,314.0,113.14714285714285,232.0,218.0,208.0,250.0
Delhi,2024-02-02 13:00:00,66.59,113.62,44.48,8.07,1.75,24.28,28.0,42.8,9.4,15.0,1007.8,154,2,2,13,1,2,287.0,290.0,101.96428571428571,233.0,240.0,346.0,285.0
Bhopal,2024-02-02 14:00:00,135.21,226.7,49.02,18.26,1.94,20.25,31.0,59.5,6.1,0.0,1007.0,299,2,2,14,1,1,154.0,191.0,113.11,288.0,142.0,390.0,252.0
Bhopal,2024-02-02 15:00:00,144.42,257.98,42.05,16.64,1.81,40.25,36.8,29.0,5.6,15.0,1005.0,324,2,2,15,1,1,299.0,316.0,120.75428571428571,222.0,191.0,223.0,296.0
Mumbai,2024-02-02 16:00:00,142.39,221.76,24.36,16.39,1.24,59.11,35.9,82.5,10.0,0.0,1010.9,299,2,2,16,1,4,324.0,229.0,125.36714285714285,360.0,168.0,195.0,175.0
Bhopal,2024-02-02 17:00:00,163.23,237.06,52.12,22.92,0.85,32.28,30.6,36.3,5.7,3.0,1017.4,343,2,2,17,1,1,299.0,259.0,131.96857142857144,176.0,204.0,307.0,392.0
Mumbai,2024-02-02 18:00:00,153.36,255.9,78.28,24.61,0.3,46.26,26.0,49.8,7.4,0.0,1006.6,346,2,2,18,1,4,343.0,470.0,133.18714285714287,249.0,255.0,217.0,250.0
Bengaluru,2024-02-02 19:00:00,138.37,234.08,33.86,21.63,1.27,36.57,30.6,79.4,11.9,0.0,1013.3,302,2,2,19,1,5,346.0,270.0,134.7957142857143,218.0,284.0,327.0,363.0
Delhi,2024-02-02 20:00:00,117.19,191.03,35.63,26.97,1.99,19.95,21.3,54.2,11.4,3.0,1013.2,255,2,2,20,1,2,302.0,347.0,142.02428571428572,374.0,397.0,281.0,296.0
Pune,2024-02-02 21:00:00,53.56,79.42,34.07,24.03,0.84,48.29,28.1,38.8,8.5,3.0,1011.8,118,2,2,21,1,6,255.0,193.0,130.35999999999999,269.0,179.0,139.0,313.0
Bhopal,2024-02-02 22:00:00,137.18,219.74,59.59,17.93,1.75,22.67,19.2,69.4,6.6,0.0,1013.9,302,2,2,22,1,1,118.0,254.0,129.32571428571427,365.0,368.0,395.0,308.0
Delhi,2024-02-02 23:00:00,128.31,195.65,55.18,16.76,0.92,38.3,14.5,69.0,7.1,0.0,1017.4,278,2,2,23,1,2,302.0,419.0,127.31428571428572,148.0,250.0,421.0,318.0
Pune,2024-02-03 00:00:00,130.86,205.58,45.46,22.19,1.45,33.22,27.4,47.9,10.3,0.0,1013.6,283,3,2,0,1,6,278.0,220.0,122.69000000000001,285.0,261.0,209.0,320.0
Delhi,2024-02-03 01:00:00,68.93,114.29,33.31,24.02,1.75,50.5,35.8,49.6,7.4,0.0,1018.3,154,3,2,1,1,2,283.0,419.0,110.62857142857145,345.0,317.0,234.0,358.0
Pune,2024-02-03 02:00:00,76.76,130.34,49.48,29.78,1.07,23.19,33.5,51.0,5.7,0.0,1005.4,177,3,2,2,1,6,154.0,311.0,101.82714285714287,269.0,171.0,292.0,277.0
Pune,2024-02-03 03:00:00,162.13,242.04,22.97,28.34,1.49,43.47,26.4,54.7,11.4,0.0,1009.3,335,3,2,3,1,6,177.0,215.0,108.24714285714286,368.0,301.0,293.0,338.0
Delhi,2024-02-03 04:00:00,118.42,184.98,50.29,16.21,1.19,26.24,39.2,27.7,8.1,0.0,1005.4,258,3,2,4,1,2,335.0,327.0,117.51285714285714,213.0,280.0,313.0,270.0
Indore,2024-02-03 05:00:00,147.26,222.02,61.94,19.29,1.75,30.84,23.0,55.1,5.7,0.0,1015.3,317,3,2,5,1,3,258.0,335.0,118.95285714285716,382.0,294.0,431.0,370.0
Mumbai,2024-02-03 06:00:00,121.13,179.21,27.98,24.7,1.52,5.0,13.6,86.5,9.0,0.0,1019.3,253,3,2,6,1,4,317.0,312.0,117.92714285714285,472.0,300.0,252.0,217.0
Pune,2024-02-03 07:00:00,121.19,207.64,23.48,27.48,1.43,67.29,11.7,43.7,10.6,0.0,1010.1,264,3,2,7,1,6,253.0,134.0,116.54571428571428,242.0,454.0,195.0,400.0
Pune,2024-02-03 08:00:00,157.53,277.84,73.27,26.57,2.18,45.71,18.7,48.7,4.3,0.0,1013.7,360,3,2,8,1,6,264.0,208.0,129.20285714285714,223.0,200.0,144.0,247.0
Pune,2024-02-03 09:00:00,99.36,153.82,38.21,19.55,1.73,27.26,32.7,39.1,6.9,3.0,1003.0,215,3,2,9,1,6,360.0,245.0,132.43142857142857,389.0,216.0,209.0,142.0
Pune,2024-02-03 10:00:00,123.84,210.6,66.18,11.22,1.05,22.25,22.6,67.8,6.7,0.0,1012.1,282,3,2,10,1,6,215.0,266.0,126.96142857142857,404.0,206.0,247.0,267.0
Delhi,2024-02-03 11:00:00,101.51,178.53,45.54,13.01,1.36,31.06,30.2,77.3,8.9,3.0,1002.0,231,3,2,11,1,2,282.0,312.0,124.54571428571428,215.0,215.0,429.0,212.0
Pune,2024-02-03 12:00:00,102.62,178.4,45.41,21.91,1.36,48.04,38.5,76.9,9.5,3.0,1012.4,232,3,2,12,1,6,231.0,287.0,118.16857142857144,218.0,208.0,222.0,331.0
Bengaluru,2024-02-03 13:00:00,107.63,158.56,55.01,22.4,1.44,11.51,19.3,38.0,5.7,3.0,1000.5,233,3,2,13,1,5,232.0,154.0,116.24000000000001,240.0,346.0,280.0,212.0
Bhopal,2024-02-03 14:00:00,128.89,229.74,33.86,12.31,2.66,36.02,30.3,66.0,2.7,0.0,1022.2,288,3,2,14,1,1,233.0,299.0,117.33999999999999,142.0,390.0,263.0,217.0
Pune,2024-02-03 15:00:00,100.85,156.39,50.12,20.31,1.59,62.79,30.8,80.9,10.8,0.0,1011.7,222,3,2,15,1,6,288.0,324.0,109.24285714285713,191.0,223.0,358.0,105.0
Delhi,2024-02-03 16:00:00,170.23,261.42,41.9,24.42,0.38,22.12,21.0,66.2,3.9,15.0,1011.5,360,3,2,16,1,2,222.0,299.0,119.36714285714285,168.0,195.0,487.0,216.0
Pune,2024-02-03 17:00:00,84.22,120.01,26.87,11.94,1.13,39.13,36.5,65.7,8.4,0.0,1023.5,176,3,2,17,1,6,360.0,343.0,113.70714285714287,204.0,307.0,218.0,60.0
Delhi,2024-02-03 18:00:00,112.53,179.42,53.4,27.73,0.43,68.85,25.0,50.5,7.1,0.0,1012.4,249,3,2,18,1,2,176.0,346.0,115.28142857142858,255.0,217.0,230.0,127.0
Pune,2024-02-03 19:00:00,102.41,147.84,43.79,17.36,1.24,46.85,24.3,61.5,8.0,0.0,1002.3,218,3,2,19,1,6,249.0,302.0,115.25142857142855,284.0,327.0,349.0,316.0
Bhopal,2024-02-03 20:00:00,177.88,266.71,45.49,28.8,0.41,39.76,41.8,77.8,12.8,0.0,1009.4,374,3,2,20,1,1,218.0,255.0,125.28714285714284,397.0,281.0,302.0,330.0
Pune,2024-02-03 21:00:00,127.86,195.22,28.64,16.27,0.96,45.09,30.7,63.3,17.2,0.0,1023.7,269,3,2,21,1,6,374.0,118.0,125.13999999999999,179.0,139.0,403.0,293.0
Bengaluru,2024-02-03 22:00:00,161.27,277.96,73.46,12.81,0.64,32.39,33.5,38.0,2.3,15.0,1006.6,365,3,2,22,1,5,269.0,302.0,133.77142857142857,368.0,395.0,310.0,179.0
Pune,2024-02-03 23:00:00,60.58,106.02,62.03,16.79,1.59,56.19,36.5,50.7,10.6,0.0,1009.4,148,3,2,23,1,6,365.0,278.0,118.10714285714286,250.0,421.0,240.0,262.0
Pune,2024-02-04 00:00:00,130.68,198.77,63.43,19.33,1.4,32.41,22.4,77.3,7.0,0.0,1021.3,285,4,2,0,1,6,148.0,283.0,124.74428571428572,261.0,209.0,321.0,265.0
Delhi,2024-02-04 01:00:00,155.59,271.26,43.11,17.28,1.55,10.57,35.7,63.2,10.9,0.0,1007.4,345,4,2,1,1,2,285.0,154.0,130.8957142857143,317.0,234.0,352.0,169.0
Delhi,2024-02-04 02:00:00,123.29,214.88,20.33,18.49,1.35,32.52,23.5,59.9,10.6,0.0,1011.4,269,4,2,2,1,2,345.0,177.0,133.87857142857143,171.0,292.0,325.0,400.0
Pune,2024-02-04 03:00:00,162.62,277.41,79.25,22.34,0.7,24.47,23.2,49.1,12.0,0.0,1020.1,368,4,2,3,1,6,269.0,335.0,131.69857142857146,301.0,293.0,295.0,326.0
Bengaluru,2024-02-04 04:00:00,99.31,144.86,47.02,18.8,1.66,34.06,25.1,77.0,8.4,3.0,1008.6,213,4,2,4,1,5,368.0,258.0,127.62,280.0,313.0,356.0,230.0
Delhi,2024-02-04 05:00:00,176.37,295.63,36.02,19.54,2.36,34.37,22.6,84.6,4.7,0.0,1007.2,382,4,2,5,1,2,213.0,317.0,129.77714285714285,294.0,431.0,365.0,278.0
Bengaluru,2024-02-04 06:00:00,211.96,376.86,54.67,8.04,1.6,54.76,32.8,78.2,10.5,0.0,1000.9,472,4,2,6,1,5,382.0,253.0,151.40285714285713,300.0,252.0,373.0,260.0
Delhi,2024-02-04 07:00:00,105.49,176.48,66.67,22.74,1.19,47.73,28.9,81.1,7.9,0.0,1005.4,242,4,2,7,1,2,472.0,264.0,147.8042857142857,454.0,195.0,315.0,91.0
Bhopal,2024-02-04 08:00:00,102.18,156.61,47.63,19.38,0.69,41.69,23.6,52.3,6.8,15.0,1006.7,223,4,2,8,1,1,242.0,360.0,140.17428571428573,200.0,144.0,248.0,249.0
Bengaluru,2024-02-04 09:00:00,178.14,285.06,68.46,31.27,0.95,37.96,31.7,50.0,6.0,0.0,1009.8,389,4,2,9,1,5,223.0,215.0,148.01,216.0,209.0,290.0,196.0
Bhopal,2024-02-04 10:00:00,183.18,303.77,65.33,13.42,1.63,23.18,25.1,55.5,10.7,3.0,1014.1,404,4,2,10,1,1,389.0,282.0,150.94714285714286,206.0,247.0,354.0,166.0
Bhopal,2024-02-04 11:00:00,99.09,158.96,30.78,7.34,1.94,7.46,24.7,58.6,12.6,0.0,1011.7,215,4,2,11,1,1,404.0,231.0,150.9157142857143,215.0,429.0,190.0,238.0
Delhi,2024-02-04 12:00:00,103.19,149.42,37.22,24.33,1.53,39.58,27.3,80.9,3.7,0.0,1004.6,218,4,2,12,1,2,215.0,232.0,140.46142857142857,208.0,222.0,294.0,403.0
Bengaluru,2024-02-04 13:00:00,108.73,165.79,63.32,22.43,1.8,49.12,30.2,76.7,9.5,15.0,1020.2,240,4,2,13,1,5,218.0,233.0,125.71428571428571,346.0,280.0,233.0,325.0
Indore,2024-02-04 14:00:00,66.22,113.97,5.0,12.94,1.75,36.48,29.7,66.6,6.3,3.0,1005.4,142,4,2,14,1,3,240.0,288.0,120.1042857142857,390.0,263.0,264.0,206.0
Bhopal,2024-02-04 15:00:00,83.25,145.24,45.61,9.29,1.65,30.51,24.5,35.1,2.8,15.0,1022.8,191,4,2,15,1,1,142.0,222.0,117.39999999999999,223.0,358.0,371.0,302.0
Bhopal,2024-02-04 16:00:00,79.83,116.15,25.11,30.76,1.07,44.5,32.9,31.0,8.0,0.0,1012.9,168,4,2,16,1,1,191.0,360.0,103.35571428571428,195.0,487.0,290.0,398.0
Bhopal,2024-02-04 17:00:00,89.29,159.02,40.38,29.9,1.49,36.83,25.4,61.8,4.8,0.0,1018.3,204,4,2,17,1,1,168.0,176.0,89.94285714285714,307.0,218.0,262.0,339.0
Delhi,2024-02-04 18:00:00,118.61,181.66,43.22,2.59,0.98,61.6,22.4,72.1,2.5,0.0,1015.2,255,4,2,18,1,2,204.0,249.0,92.73142857142857,217.0,230.0,152.0,274.0
Delhi,2024-02-04 19:00:00,129.37,215.39,42.27,16.79,1.41,55.26,16.7,56.7,5.0,15.0,1021.0,284,4,2,19,1,2,255.0,218.0,96.47142857142856,327.0,349.0,332.0,199.0
Bhopal,2024-02-04 20:00:00,182.02,309.57,39.16,31.65,1.57,51.43,33.9,88.6,4.2,3.0,1011.7,397,4,2,20,1,1,284.0,374.0,106.94142857142856,281.0,302.0,314.0,305.0
Pune,2024-02-04 21:00:00,80.07,138.1,30.45,16.67,2.24,48.61,27.1,40.7,5.4,15.0,1010.4,179,4,2,21,1,6,397.0,269.0,108.92,139.0,403.0,435.0,304.0
Delhi,2024-02-04 22:00:00,159.37,283.41,84.67,16.57,0.75,19.94,28.5,38.7,3.3,15.0,1013.8,368,4,2,22,1,2,179.0,365.0,119.79428571428572,395.0,310.0,231.0,329.0
Delhi,2024-02-04 23:00:00,111.44,169.97,77.88,18.02,1.64,47.28,34.3,47.4,6.2,0.0,1010.3,250,4,2,23,1,2,368.0,148.0,124.31000000000002,421.0,240.0,287.0,324.0
Delhi,2024-02-05 00:00:00,118.02,205.76,29.41,12.15,2.14,43.27,23.7,46.8,5.2,15.0,1014.7,261,5,2,0,1,2,250.0,285.0,128.41428571428574,209.0,321.0,288.0,345.0
Mumbai,2024-02-05 01:00:00,146.99,213.53,73.31,8.07,1.78,46.49,17.4,66.4,8.7,3.0,1021.3,317,5,2,1,1,4,261.0,345.0,132.46857142857144,234.0,352.0,387.0,231.0
Bengaluru,2024-02-05 02:00:00,75.09,126.3,41.61,27.37,1.82,44.9,27.5,51.3,9.4,3.0,1001.9,171,5,2,2,1,5,317.0,269.0,124.71428571428571,292.0,325.0,251.0,356.0
Delhi,2024-02-05 03:00:00,135.3,229.57,50.07,7.1,1.69,44.34,29.2,33.2,8.3,0.0,1011.5,301,5,2,3,1,2,171.0,368.0,118.04,293.0,295.0,298.0,285.0
Mumbai,2024-02-05 04:00:00,126.66,211.66,46.99,21.73,2.05,75.81,25.2,72.3,6.7,0.0,1025.2,280,5,2,4,1,4,301.0,213.0,124.69571428571429,313.0,356.0,312.0,446.0
Mumbai,2024-02-05 05:00:00,139.7,209.68,37.44,26.21,0.86,36.93,37.3,29.8,6.7,3.0,1009.7,294,5,2,5,1,4,280.0,382.0,121.88571428571429,431.0,365.0,289.0,213.0
Delhi,2024-02-05 06:00:00,131.57,230.14,63.74,9.84,0.71,51.11,9.6,40.9,4.8,15.0,1018.1,300,5,2,6,1,2,294.0,472.0,124.76142857142857,252.0,373.0,227.0,425.0
Pune,2024-02-05 07:00:00,218.21,320.24,50.01,13.53,1.4,31.41,34.8,32.0,4.9,15.0,1017.2,454,5,2,7,1,6,300.0,242.0,139.0742857142857,195.0,315.0,274.0,287.0
Mumbai,2024-02-05 08:00:00,94.49,134.31,40.38,28.49,0.32,49.07,32.5,61.3,9.8,0.0,1003.4,200,5,2,8,1,4,454.0,223.0,131.5742857142857,144.0,248.0,340.0,225.0
Indore,2024-02-05 09:00:00,98.76,166.61,27.13,23.73,2.02,51.15,30.2,61.0,1.9,0.0,1013.8,216,5,2,9,1,3,200.0,389.0,134.9557142857143,209.0,290.0,174.0,210.0
Mumbai,2024-02-05 10:00:00,95.07,151.19,33.7,15.68,2.01,43.1,8.0,88.7,7.2,0.0,1013.3,206,5,2,10,1,4,216.0,404.0,129.20857142857142,247.0,354.0,262.0,230.0
Bengaluru,2024-02-05 11:00:00,97.78,170.1,21.74,28.42,1.18,61.37,36.0,72.6,6.5,0.0,1028.0,215,5,2,11,1,5,206.0,215.0,125.08285714285714,429.0,190.0,200.0,292.0
Mumbai,2024-02-05 12:00:00,94.5,146.8,48.2,28.45,1.21,25.62,19.8,81.1,9.4,0.0,996.2,208,5,2,12,1,4,215.0,218.0,118.62571428571427,222.0,294.0,381.0,305.0
Delhi,2024-02-05 13:00:00,167.56,245.86,28.85,21.88,1.36,31.18,23.4,62.6,2.9,3.0,1002.3,346,5,2,13,1,2,208.0,240.0,123.76714285714286,280.0,233.0,139.0,220.0
